Date ,Asset1,Asset2,Asset3,Asset4,Asset5,Asset6,Asset7,Asset8,Asset9,Asset10,Asset11,Asset12,Asset13,Asset14,Asset15,Asset16,Asset17,Asset18,Asset19,Asset20,Asset21,Asset22,Asset23,Asset24,Asset25,Asset26,Asset27,Asset28,Asset29,Asset30,Asset31,Asset32,Asset33,Asset34,Asset35,Asset36,Asset37,Asset38,Asset39,Asset40,Asset41,Asset42,Asset43,Asset44,Asset45,Asset46,Asset47,Asset48,Asset49,Asset50,Asset51,Asset52,Asset53,Asset54,Asset55,Asset56,Asset57,Asset58,Asset59,Asset60,Asset61,Asset62,Asset63,Asset64,Asset65,Asset66,Asset67,Asset68,Asset69,Asset70,Asset71,Asset72,Asset73,Asset74,Asset75,Asset76,Asset77,Asset78,Asset79,Asset80,Asset81,Asset82,Asset83,Asset84,Asset85,Asset86,Asset87,Asset88,Asset89,Asset90,Asset91,Asset92,Asset93,Asset94,Asset95,Asset96,Asset97,Asset98,Asset99
2016-07,71.8,82.36,102.45,103.23,112.73,104.58,129.63,120.32,110.1,108.47,403.33,422.15,388.9,429.7,397.65,420.15,411.3,424.86,405.17,395.94,768.21,804.64,791.68,829.76,823.94,827.48,771.85,790.27,804.44,798.63,1313.27,1377.36,1391.95,1340.72,1350.8,1300.4,1343.52,1281.07,1318.31,1311.87,1951.81,1914.68,2040.8,1951.27,1937.25,1919.64,2073.31,1993.02,1971.05,2014.83,3060.22,2888.86,3023.29,2906.93,3040.01,3024.54,3021.74,2974.96,2974.23,2992.46,4593.53,4622.51,4788.36,4892.63,4592.89,4725,4678.51,4642.68,4635.09,4895.74,8375.38,7973.2,8260.13,8497.01,8673.1,8489.86,7824.04,8175.58,8002.7,8385.59,16523.72,17025.55,16693.54,16094.44,17635.45,17746.66,17148.76,17399.4,16499.39,17530.76,83004.34,68730.02,87682.77,67358.44,96511.93,107414.13,82521.3,123437.88,75316.66
2016-08,73.47,87.54,109.47,108.38,118.01,110.2,134.99,126.77,113.46,114.48,405.37,459.28,408.58,454,423.46,456.35,436.9,455.23,432.83,417.55,808.43,872.82,843.2,894.91,869.57,861.98,795.95,843.17,849.92,887.06,1342.83,1538.4,1466.68,1404.58,1398.52,1348.73,1411.86,1376.74,1437.96,1411.89,2066.48,2062.57,2170,2104.27,2021.72,2038.6,2197.08,2111.7,2044.1,2176.35,3305.05,3095.08,3177.9,3003.42,3263.15,3096.08,3095.94,3076.73,3223.8,3217.01,4718.91,4735.17,4944.61,5172.21,4809.47,4874.45,4823.99,4817.2,4915.34,5161.93,8477.22,8307.38,8754.42,8842.65,8895.88,8882.07,7996.2,8731.11,8596.93,8829.79,17219.68,17559.89,17541.89,16292.86,18626.89,18186.64,17570.29,18796.71,17420.19,18370.76,85322.77,70899.66,88734.48,68732.87,101982.68,109086.87,87071.97,130750.02,77034.74
2016-09,75.11,90.89,113.52,113.62,118.31,111.09,143.99,131.24,117.11,116.75,406.51,497.85,408.75,467.93,438.33,460.07,459.16,462.94,452.32,442.71,812.99,847.92,855.44,859.46,881.26,866.14,802.03,846.26,875.57,876.72,1316.95,1550.04,1538.12,1400.55,1419.49,1381.12,1465.64,1434.68,1474.18,1488.47,2254.66,2085.25,2183.24,2152.2,2047.39,2068.51,2211.38,2157.75,2107.91,2181.13,3327.75,3199.71,3199.1,3067.16,3314.48,3118.01,3107.04,3145.04,3387.83,3167.8,4689.07,4718.76,4930.25,5134.15,4843.05,4872.11,4795.65,4842.4,4978.26,5038.9,8353.73,8388.08,8966.14,9009.13,9136.95,9138.92,8146.96,8914.58,8615.5,8963.05,17293.29,17557.43,17514.81,16824.43,18599.22,17778.22,17495.89,18957.02,17282.45,17801.74,86617.52,69104.09,87880.94,69151.38,103044.91,109910.71,87134.37,133017.78,75687.9
2016-10,77.13,92.9,117.31,115.87,118.74,115.15,147.26,138.81,127.06,129.08,417.31,529.15,424.85,484.63,442.02,470.37,465.01,469.99,456.29,468.89,843.74,887.82,916.23,887.75,894.01,869.67,811.78,855.55,888.03,909.75,1384.79,1641.74,1516.5,1407.85,1400.09,1398.62,1463.23,1444.76,1487.8,1529.4,2304.86,2077.36,2186.75,2188.26,2093.03,2136.35,2236.45,2152.07,2096.32,2140.08,3434.33,3224.41,3246.99,3047.56,3316.95,3061.41,3096.13,3162.09,3376.65,3198.8,4708.41,4754.53,4994.71,5183.87,4792.77,4887.08,4740.51,4809.84,4961.67,5106.38,8304.11,8572.44,8656.39,8810.02,9203.51,9095.88,8108.36,8894.96,8672.14,9188.83,18279.92,17585.85,17501.66,17198.08,18755.92,17927.57,17524.7,19344.06,17476.16,17528.03,87242.75,68498.65,86852.94,68880.26,102470.77,107171.25,87830.26,136553.97,75784.06
2016-11,70.83,88.25,109.97,107.08,117.33,110.44,138.43,132.04,116.81,114.4,385.91,485.73,387.02,466.1,422.48,438.59,442.47,475.83,436.12,425.47,805.01,856.93,844.72,864.29,858.88,819.23,809.87,829.42,835.61,818.29,1245.46,1517.02,1373.51,1304.1,1356.79,1319.55,1416.44,1357.18,1378.93,1381.92,2179.23,1991.48,2042.67,2122.7,1991.16,2021.93,2216.26,2042.82,2015.98,1963.62,3337.48,3122.53,3010.72,2973.58,3107.32,2998.35,3080.79,3093.36,3301.23,2967.99,4268.97,4658.48,4804.26,5082.29,4669.34,4870.53,4602.17,4820.01,4659.56,4701.71,7908.87,8229.94,8298.41,8922.23,9024.45,9125.38,8167.33,8668.43,8431.32,8864.41,17568.23,17182.77,17276.96,16731.98,18685.48,17499.75,17118.01,18572.18,16500.72,16762.98,87229.02,67635.84,84833.18,68313.19,100971.23,106104.59,87060.35,134813.05,73796.78
2016-12,78.97,100.23,121.24,120.35,124.15,121.56,153.31,146.72,125.57,122.9,433.7,568.77,436.93,525.53,471.13,503.87,501.94,561.87,487.54,464.45,947.87,1007.99,937.95,983.07,979.14,925.93,898.41,923.39,926.09,893.48,1535.29,1766.59,1536.74,1461.73,1495.6,1484.18,1641.76,1602.8,1496.59,1504.83,2469.15,2154.98,2315.71,2359.22,2269.19,2301.78,2461.01,2271.12,2266.01,2066.98,3840.56,3439.78,3262.74,3249.09,3508.88,3258.21,3261.64,3299.05,3660.53,3198.98,4863.55,5324.44,5141.99,5666.26,5010.74,5079.93,4880.06,5233.09,5023.16,5220.22,8288.16,8624.35,8779.21,9226.62,9914.78,9621.36,8603.17,9011.7,8999.32,9155.79,19741.45,18573.14,17936.2,17522.76,20082.23,18447.78,18156.01,19885.41,16857.55,16870.92,92004.58,70628.77,87111.2,71825.62,104754.4,113187.23,87268.07,132335.28,76513.37
2017-01,79.52,104.22,124.46,122.82,132.15,127.54,161.36,156.01,134.81,121.78,450.16,588.17,432.72,554.67,493.09,536.74,533.26,597.19,528.59,477.53,949.97,1022.85,981.86,1047.27,1018.85,960.06,931.73,968.75,967.53,871.24,1526.21,1728.25,1592.17,1539.16,1542.65,1524.7,1652.85,1635.77,1517.21,1474.1,2414.73,2141.09,2314.29,2352.67,2300.85,2365.29,2619.57,2376.21,2364.64,2047.95,3899.98,3391.46,3242.61,3296.54,3589.93,3334.8,3370.18,3371.52,3692.39,3208.21,4966.21,5115.72,5183.27,5788.97,5026.72,5247.65,4934.08,5357.35,5107.28,5039.63,8052.47,8602.9,8805.59,9274.9,10057.3,9772.54,8729,8733.81,8954.34,9074.24,19301.91,18790.21,18156.79,18077.07,20903.86,18714.14,18403.47,19938.7,16789.62,16510.71,94221.07,72295.06,89315.86,73303.34,106945.62,116429.69,89115.19,132807.77,78270.84
2017-02,81.69,104.83,123.88,116.03,130.74,126.08,161.49,154.11,135.87,121.44,455.19,622.21,423.4,553.65,475.66,511.96,514.85,570.99,509.11,480.31,983.57,1026.85,985.06,1052.21,987.4,953.6,915.02,956.24,968.78,875.87,1483.76,1757.66,1567.55,1559.67,1484.47,1512.61,1647.77,1648.38,1571.68,1494.86,2462.39,2189.66,2309.27,2367.09,2350.27,2361.92,2556.23,2408.66,2361.5,2161.56,3973.7,3426.69,3318.34,3272.82,3571.24,3358.19,3384.53,3378.82,3854.36,3284.04,5028.1,5077.5,5282.17,6152.32,5181.39,5297.76,4958.45,5456.79,5351.78,5213.62,8119.96,9022.36,9060.48,9411.54,10059.02,10005.73,8901.46,9035.12,9347.27,9587.32,19838.59,18408.47,18998.65,18363.15,21127.09,19154.3,19342.26,20916.52,17746.6,17087.59,96081.36,72495.41,91508.77,73382.88,109796.54,116924.28,90889.73,141614.59,79788.88
2017-03,79.51,102.16,122.96,113.16,133.52,123.78,162.03,157,139.94,125.04,444.72,607.61,424.51,562.42,477.29,509.75,526.64,574.81,502.25,492.1,1013.18,1028.05,1012.73,1042.26,972.31,979.38,918.15,964.83,1005.59,935.22,1461.28,1729.33,1587.66,1529.44,1428.44,1543,1734.75,1683.09,1604.61,1534.66,2408.53,2099.04,2381.66,2390.02,2486.01,2418.96,2631.21,2387.05,2372.43,2199.72,4088.06,3605.21,3313.24,3283.75,3633.39,3382.67,3460.71,3415.93,3953.82,3456.9,5421.77,5072.67,5447.58,6354.1,5268.76,5444.81,5059.78,5604.68,5359.7,5412.73,8269,9411.87,9278.56,9895.54,10307.61,10408.99,9267.59,9265.99,9509.26,9882.44,19063.76,19216.49,19377.58,19085.39,21728.09,19927.92,19905.88,21193.72,18476.79,17550.67,100810.17,75915.66,94651.61,76456.09,115214.75,120460.14,94050.9,150688.48,81485.84
2017-04,79.6,110.03,126.74,117.02,134.11,125.27,163.1,155.6,146.02,129.56,434.7,605.79,423.45,562.54,491.91,517.39,517.06,564.3,498.83,499.23,973.53,966.67,1019.9,994.66,969.28,985.4,911.91,949.63,1035.01,960.25,1485.3,1752.91,1559.63,1564.46,1415.02,1562.74,1766.84,1687.63,1612.27,1508.63,2401.62,2082.61,2405.4,2424.81,2499.77,2342.57,2683.48,2382.88,2391.55,2199.65,3958.62,3578.4,3291.32,3293.74,3563.03,3359,3431.1,3477.92,3994.59,3444.5,5530.38,4994.34,5446.67,6221.4,5392.59,5429.03,5201.17,5555.67,5348.12,5414.94,8545.92,9464.23,9312.1,9805.16,10088.91,10161.46,9301.5,9342.33,9678.3,9648.45,19065.52,18871.59,19489.14,19340.96,21688.81,19770.54,20056.28,20812.13,18636.73,17404.98,100211.52,74544.03,95220.7,75294.72,114793.21,119090.95,93896.35,156281.83,81757.16
2017-05,78.4,106.33,128.53,114.84,138.56,129.55,164.27,160.78,145.16,128.97,438.64,611.75,407.44,585.92,506.38,524.73,540.25,566.07,494.92,507.55,963.89,986.58,1060.75,1044.74,999.68,1010.3,928.91,963.34,1051.99,975.58,1503.18,1718.72,1555.7,1569.67,1473.99,1545.62,1780.28,1743.49,1639.57,1519.05,2335.27,2097.47,2472.45,2465.5,2545.11,2370.67,2696.91,2418.75,2371.91,2224.61,3751.58,3474.84,3319.07,3264.57,3624.07,3409.69,3472.12,3538.19,4033.57,3505.59,5291.19,5170.92,5491.21,6052.44,5445.04,5487.68,5220.31,5703.78,5340.03,5521.25,8679.79,9569.07,9163.04,9837.16,10322.26,10355.75,9279.59,9418.47,9922.99,9763.29,18777.55,19010.56,19861.88,19655.3,21575.63,19918.08,20378.08,20606.97,19239.07,17599.4,99394.32,75220.71,95941.83,76206.18,116064.18,118718.56,97165.11,159615.64,83116.83
2017-06,76.94,106.11,127.49,115.41,138.44,126.31,162.52,149.73,142.49,125.48,438.36,608.95,394.03,586.43,481.12,511.07,513.33,530.96,481.45,494.63,926.3,935.43,1021.51,1014.66,975.29,965.44,907.15,912.34,1051.36,968.17,1455.96,1668.13,1476.46,1524.35,1383.7,1561.51,1715.12,1654.91,1634.35,1491.85,2138.87,2031.66,2452.42,2513.86,2398.41,2253.85,2682.59,2391.66,2311.15,2168.56,3609.9,3392.22,3201.72,3163.38,3621.21,3346.92,3412.53,3483.16,4073.08,3535.96,4898.7,4992.84,5582.57,6102.04,5508.98,5528.63,5167.49,5680.4,5480.76,5300.81,8830.11,9416.05,9207,9835.49,10265.84,10403.12,9218.87,9621.54,9983.91,9959.03,18172.12,18738.49,20077.62,19444.95,22794.29,20422.26,21223.96,21090.27,20063.48,17961.01,98751.4,76135.03,96647.89,76740.87,118096.29,119547.89,99545.04,165898.44,83056.33
2017-07,85.18,102.61,113.56,116.26,147.97,135.91,126.36,153.2,145.62,123.75,508.7,534.05,517.64,502.65,484.46,519.71,499.88,522.31,538.82,519.12,943.29,932.71,944.62,981.82,1002.59,979.79,976.15,959.04,976.47,955.15,1521.07,1504.79,1585.31,1571.15,1518.32,1605.6,1581.57,1561.05,1575.14,1557.82,2262.02,2370.24,2258.93,2405.81,2296.39,2333.06,2436.85,2306.75,2351.33,2356.99,3400.46,3616.78,3686.61,3529.17,3360.04,3542.37,3457.05,3656.36,3593.91,3377.21,5151.35,5614.85,5355.4,5555.87,5425.64,5265.94,5393.4,5323.92,5321.03,5505.74,10669.75,9200.69,9139.79,9495.58,9599.74,9432.19,9542.19,9157.28,9342.9,9329.52,18357.15,18105.46,20966.54,20266.26,18430.5,18224.4,19332.24,19441.21,17959.78,18481.21,75555.21,81293.38,87073.46,91539.41,62476.72,130051.15,151360.52,83096.83,114742.96
2017-08,83.82,101.5,110.96,115.99,148.4,134.98,123.6,152.43,143.8,122.64,512.88,517.44,512.41,488.1,469.81,525.75,498.78,516.66,542.23,510.25,921.59,950.57,978.77,993.22,991.82,979.59,976.91,943.19,1002.29,957.12,1524.47,1577.44,1627.14,1545.3,1540.94,1584.71,1573.77,1604.09,1591.6,1579.2,2239.39,2428.05,2285.47,2516.5,2307.3,2360.82,2410.02,2390.99,2357.18,2401.35,3507.82,3763.77,3751.67,3497.28,3508.14,3530.81,3512.82,3654.84,3562.24,3398.22,5193.64,5913.46,5450.83,5697.42,5365.03,5301.16,5392.22,5465.42,5422.97,5602.11,10837.78,9183.85,9259.36,9513.11,9636.09,9674.4,9765.75,9383.92,9629.98,9216.44,18428.88,18690.63,21542.97,20519.92,18767.48,18815.52,19141,19873.05,18220.98,18920.74,76234.79,84866.26,88824.26,91130.54,63580.81,129747.91,156245.39,85362.45,119623.5
2017-09,83.37,98.91,105.71,110.23,146.56,128.66,122.74,146.57,142.51,121.94,517.41,507.09,475.32,454.07,474.14,532.44,479.29,507.28,530.97,516.94,942.46,918.96,952.2,973.89,954.99,952.3,965.96,926.67,976.28,940.26,1427.7,1496.55,1562.97,1538.52,1485.28,1573.52,1493.91,1589.47,1574.2,1568.12,2061.78,2390.28,2228.75,2590.89,2218.18,2354.29,2433.18,2323.65,2389.78,2319.19,3471.17,3698.54,3687.61,3442.02,3488.2,3483.81,3401.22,3602.77,3591.29,3391.38,5165.5,5992.29,5375.57,5621.73,5292.74,5231.93,5335.64,5529.18,5377.94,5478.59,10484.83,9205.77,9022.87,9402.91,9284.35,9703.33,9758.96,9409.89,9955.32,9308.87,18135.32,18239.74,20869.76,19919.39,18642.12,18669.74,19065.09,19412.51,17684.05,18974.51,76466.92,83930.87,86592.96,92167.55,62552.91,129233.93,162552.98,87254.11,120898.1
2017-10,96.7,107.65,115.69,119.34,157.94,140.23,131.77,159.59,153.93,129.37,560.18,541.87,530.31,493.26,526.7,574.62,516,529.1,591.16,551.98,1043.5,995.13,1021.6,1046.44,1024.01,1005.9,1037.51,1001.78,1040.2,1000.85,1520.59,1593.97,1740.95,1654.71,1582.1,1676.8,1625.54,1708.88,1721.51,1665.37,2273.41,2556.22,2313.21,2733.19,2368.65,2530.72,2468.45,2496.22,2564.03,2542.12,3689.55,3875.64,3897.14,3557.68,3631.73,3626.57,3555.51,3758.27,3768,3444.04,4931.09,6436.8,5587.48,5722.08,5586.16,5441.54,5401.21,5867.74,5585.06,5721.58,11127.84,9974.27,9480.37,9694.24,9498.1,10017.9,10090.64,9685.63,10183.46,9374.94,18691.45,18800.42,21923.2,20639.97,18737.05,18956.71,19538.7,19987.59,18457.53,18810.82,78846.3,86191.95,89743.3,95623.74,64554.49,133049.34,160623.45,88885.04,121719.31
2017-11,96.94,109.12,114.7,117.22,160.55,140.87,135.31,162.02,153.36,123.26,524.56,538.92,519.81,490.47,552.61,587.29,517.55,554.03,604.69,540.06,974.35,1001.78,1048.53,1065.28,1050.02,1011.05,1045.63,1000.14,1033.67,1020.44,1487,1614.33,1710.76,1612.42,1610.32,1641.14,1621.66,1752.5,1733.62,1696.66,2280.37,2508.31,2332.05,2682.98,2402.65,2552.7,2481.67,2550.51,2593.01,2584.2,3668.59,4010.51,3893.37,3621.54,3628.29,3823.53,3641.38,3801.35,3945.95,3542.21,4877.15,6583.33,5837.84,5807.43,5614.24,5539.94,5633.73,6104.22,5701.25,5952.76,10974.69,10255.23,9530.03,9868.28,9551.43,10546.49,10186.78,9724.74,10774.28,9463.22,18535.85,19361.68,22049.41,20840.28,18742.88,19606,20108.25,20392.97,18266.63,19347.7,74656.43,88543.47,88150.82,98431.98,62948.59,136161.91,169158.12,93250.94,129429.32
2017-12,101.73,110.88,117.79,126.41,169.04,145.93,136.95,166.37,159.31,124.38,538.48,543.16,534.86,509.22,570.39,606.97,542.34,598.34,629.64,539.63,987.11,1025.36,1062.45,1063.13,1064.47,1022.38,1101.06,1016.79,1058.02,1078.17,1509.98,1635.66,1788.21,1646.58,1621.86,1702.01,1691.12,1798.46,1783.08,1749.78,2404.7,2545.52,2236.92,2710.79,2484.9,2622.23,2630.42,2709.35,2644.32,2650.65,3879.72,4196.59,4086.56,3686.97,3736.37,3992.6,3668.48,3996.79,4229.3,3616.39,4968.36,6805.04,5881.87,5994.67,5708.5,5750.67,5872.36,6411.19,5888.49,6040.63,11030.8,11061.34,10218.16,10338.86,10039.79,10967.25,10884.96,9951.99,11416.79,9664.98,19503.82,19617.87,22573.06,21124.83,19161.38,20354.15,20906.96,21542.11,19093.85,18895.73,74636.53,93476.7,91808.99,100997.16,66638.76,141143.42,172557.83,93558.52,132605.22
2018-01,106.07,109.94,117.36,124.51,163.51,143.64,139.47,166.26,157.1,126.93,563.27,546.8,537.42,496.88,565.74,584.77,523.25,590.31,639.27,527.12,1002.53,1053.41,1068.8,1078.86,1053.28,1005.55,1078.01,1025.61,1053.6,1079.62,1560.4,1685.91,1798.55,1628.88,1609.99,1694.63,1680.55,1820.12,1781.11,1749.97,2397.9,2534.83,2231.6,2743.56,2500.05,2588.3,2608.04,2741.23,2576.78,2664.79,3968.66,4107.35,4075.42,3747.32,3796.22,3866.54,3631.81,4031.6,4240.99,3717.61,5032.7,6913.99,5870.95,6213.87,5822.61,5610.83,5909.44,6602.39,5931.03,6054.65,11312.81,11183.95,10425.03,10288.13,10200.58,11267.1,10824.94,9832.03,11199.33,10194.49,20556.75,20127.73,22567.62,21925.12,18993.59,20537.08,21365.67,21970.28,19238.96,18865.95,77894.52,95564.13,94287.11,101584.45,66803.31,144076.28,173070.45,94063.59,132719.33
2018-02,110.47,115.32,122.71,127.06,167.12,146.3,137.17,168.11,164.02,126.84,575.73,559.09,539.9,505.53,606.96,585.9,523.68,599.69,652.96,559.72,1028.53,1068.26,1088.68,1100.13,1101.1,1025.43,1046.07,1061.13,1073.76,1097.17,1630.64,1775.16,1831.78,1704.95,1615.51,1704.56,1715.06,1819.94,1858.32,1791.1,2505.38,2653.77,2295.15,2859.62,2533.98,2658.88,2626.04,2854.81,2690.33,2690.46,4068.16,4635.5,4131.24,3959.49,3998.6,3748.79,3631.58,4214.69,4529.85,3943.61,4941.03,7253.51,6155.23,6382.47,5946.31,5917.94,6015.62,6734.78,6195.96,6530.13,11607.56,11819.02,10838.65,11061.32,10672.42,11767.76,11261.58,10330.61,11978.04,10763.7,21302.46,21078.22,23253.72,23119.69,19863.88,21130.34,22011.51,23279.24,20467.98,19709.34,81100.91,102289.82,96653.18,108837.31,69614.43,150914.92,181988.61,102613.25,149103.94
2018-03,104.6,110.35,120.04,119.12,161.51,143.7,136.7,157.55,160.13,120.93,564.38,544.83,540.87,485.61,575.06,560.05,491.94,596.69,626.75,550.78,991.72,1038.12,1062.85,1070.57,1079.9,981.78,1033.83,1011.6,1019.65,1062.44,1603.82,1709.66,1790.43,1668.73,1532.51,1651.88,1601.9,1749.18,1766.38,1780.38,2310.71,2581.05,2109.25,2725.3,2407.66,2532.43,2538.05,2825.94,2553.72,2597.27,3816.48,3692.4,3941.81,3747.32,3724.02,3586.58,3526.07,3943.62,4521.76,3747.09,4524.5,6614.68,5731.2,6165.96,5548.88,5794.4,5950.98,6368.58,5990.53,6433.01,10837.97,11452.15,10244.49,10641.38,10257.1,11158.91,10914.13,9839.97,11474.46,10620.46,19865.35,20352.84,22240.64,22194.31,19037.13,20447.97,21282.09,22896.25,19666.49,18749.66,76301.83,95547.26,89333.88,106099.41,66950.62,143588.89,179748.27,99209.65,148068.86
2018-04,103.39,113.02,120.81,122.14,164.88,148.36,141.9,166.02,160.54,124.01,572.36,554.41,569.97,484.51,575.46,582.16,513.49,593.17,630.71,553.09,982.24,1040.58,1093.33,1086.08,1106.28,984.56,1041.58,1036.81,1041.9,1066.84,1558.99,1703.06,1801.33,1701.84,1511.45,1679.31,1627.35,1806.9,1760.18,1814.76,2326.77,2556.62,2114.85,2690.32,2399.1,2631.61,2516.8,2862.23,2568.23,2687.22,3810.49,3819.67,3876.6,3563.05,3649.48,3579.79,3526.99,3938.4,4703.99,3755.31,4499.63,6624.62,5604.55,6291.75,5556.08,5851.18,6020.06,6230.53,5873.23,6653.37,10668.74,11690.72,10370.35,10546.85,10197.33,11123.79,10864.82,9840.77,11437.65,10485.56,20215.26,20178.2,21353.8,21815.88,18730.22,20594.45,20761.74,22940.62,19330.5,18813.38,75981.98,92941.45,87942.5,101744.87,64117.57,138482.98,174713.48,96079.9,139304.16
2018-05,105.55,118.85,119.74,121.58,164.86,150.99,146.09,169.11,157.7,126.61,590.22,569.06,577.89,480.95,586.84,583.3,528.88,599.05,641.75,548.71,999.07,1066.31,1168.31,1081.36,1106.69,1026.49,1074.01,1034.46,1069.71,1073,1556.92,1723.71,1919.75,1729.48,1515.24,1677.49,1634.11,1841.09,1806.91,1852.06,2498.21,2590.96,2125.2,2761.16,2449.34,2690.24,2566.25,2809.2,2581.82,2690.66,3905.1,3770.12,3795.34,3447.24,3627.15,3614.99,3566.67,3848.81,4540.01,3730.84,4612.16,6607.69,5402.15,6377.03,5487.35,5878.67,6048.11,6073.3,5874.05,6478.52,11278.08,11729.56,10526.97,10648.64,10024.2,10919.75,10952.99,9635.85,11236.9,10389.39,20943.4,20224.78,21353.53,21867.99,19057.32,20337.06,20718.59,22934.72,19231.28,18322.84,80915.45,93011.03,87296.25,100602.49,64216.01,137438.38,174106.52,95471.31,145028.5
2018-06,121.38,125.37,132.94,130.6,172.45,157.87,147.54,173.59,169.64,136.15,642.42,635.84,618.28,503.24,625.45,658.34,553.55,612.46,689.35,603.03,1049.12,1088.67,1200.71,1206.02,1182.08,1057.54,1120.45,1106.86,1122.29,1171.29,1645.62,1870.96,1994.59,1852.53,1635.58,1782.34,1693.81,1944.96,1988.25,1939.12,2659.63,2893.6,2294.42,2849.65,2551.39,2943.04,2729.14,3054.7,2766.78,2814.28,4115.4,3815.47,3820.14,3563.84,3829.52,3790.13,3610.27,4048.78,4690.24,3957.21,4824.61,6898.08,5518.64,6609.82,5539.19,6140.08,6307.33,6492.25,6005.19,7048.42,11163.44,11922.98,10895.81,11040.73,10170.43,11321.88,11147.73,10073.73,11873.81,10449.69,20975.24,19376.25,20583.42,22177.27,18990,20165.66,21112.17,23246.1,19354.54,18274.04,89053.22,93274.88,88591.39,102170.49,63550.36,135825.05,182052.08,100961.27,152183.5
2018-07,109.62,114.84,160.37,154.02,145.39,170.26,167.58,169.2,165.75,142.92,608.71,612.37,615.35,630.12,625.04,652.83,603.51,601.2,624.9,608.82,1135.12,1108.5,1166.98,1178.9,1177.23,1133.84,1141.52,1150.25,1177.75,1138.67,1789.05,1849.93,1855.7,1831.46,1937.72,1752.27,1833.07,1815.53,1790.61,1839.49,2714.98,2771.23,2664.06,2770.56,2844.31,2792.29,2747.31,2646.7,2639.97,2741.32,3773.78,4091.11,3711.58,3984.98,4033.1,4050.6,4047.61,4157.98,4077.01,3839.76,5960.62,6662.66,6006.63,5987.51,6062.98,6127.8,6342.49,6089.09,5939.6,6015.36,10668.72,10192.62,10557.96,10822.85,10185.87,10865.03,11529.97,10914.22,11482.43,11256.78,21390.91,19952.64,21754.87,19306.92,20496.5,19797.82,21818.37,17976.53,19666.72,19594.57,91347.86,102452.82,98465.71,80172.34,101578.3,74888.55,162054.31,190314.48,138846.91
2018-08,105.67,113.01,154.13,151.75,145.43,173.74,171.13,169.98,167.25,140.31,616.09,616.91,620.47,615.27,622.97,661.79,607.24,598.09,615.3,607.75,1157.59,1118.9,1169.55,1201.79,1178.85,1176.72,1226.79,1191.66,1203.67,1135.9,1839.24,1910.49,1945.85,1831.51,2022.81,1757.61,1879.41,1852.87,1818.51,1870.63,2692.06,2854.04,2705.25,2830.6,2942.4,2904.94,2780.06,2648.14,2659.89,2773.19,3685.95,4121.38,3916.05,4106.25,4022.38,4131.81,4125.61,4279.52,4211.3,3825.45,6198.95,6539.66,6055.2,6120.42,6244.14,6399.22,6429.28,6256.06,6082.81,6007.86,11047,10335.3,11071.04,10716.75,10523.15,11421.54,12140.25,11265.77,11598.45,11161.44,21495.41,20569.65,23175.04,19792.37,21147.21,20289.09,22609.47,18821.11,19927.02,20190.41,92817.48,107233.76,103874.02,84984.7,104166.05,75007.47,169631.7,198054.5,142156
2018-09,108.68,116.5,155.86,154.2,146.86,181.24,179.76,167.34,174.44,148.33,645.35,645.46,630.94,631.68,645,678.39,649.36,626.8,638.02,646.11,1249.07,1196.86,1207.32,1238.67,1250.1,1214.27,1280.1,1264.1,1256.16,1211.38,1868.48,1965.14,1988.33,1899.88,2056.38,1886.96,2039.74,1906.8,1937.51,1925.33,2864.05,2908.4,2799.46,2898.57,3099.4,3043.54,2815.27,2675.15,2748.83,2803.85,3957.37,4223.19,3965.64,4187.55,4187.07,4261.96,4341.4,4484.9,4513.73,4225.7,6588.78,6516.65,5951.96,6336.28,6365.08,6434.15,6536.27,6352.08,6577.56,6448.5,11432.92,9973.24,11379.32,11157.84,10538.87,12024.75,12281.34,11668.06,12459.67,11782.92,21972.12,20850.03,22938,19671.21,21559.78,20835.16,23608.2,19158.16,20811.03,21823.44,91720.58,109541.81,103438.05,85291.95,106979.95,76482.52,183912.38,203891.89,155082.39
2018-10,106.24,111.55,158.21,149.18,140.21,175.61,177.41,165.16,167.43,146.33,597.98,628.97,631.27,596.47,625.44,647.46,648.19,603.28,629.25,626.28,1187.46,1170.1,1164.04,1219.1,1191.1,1187.73,1264.35,1231.88,1212.06,1156.67,1919.88,1941.92,2002.38,1838.15,2079.46,1864.76,2002.49,1814.47,1879.09,1927.38,2780.95,2814.51,2770.85,2906.84,3099.13,2920.86,2750.9,2592.84,2660.85,2736.14,3923.69,4050.35,3952.4,4021.08,4123.09,4179.22,4295.17,4364.87,4368.59,4069.46,6394.81,6194.45,5934.45,6221.39,6271.39,6369.03,6471.19,6310.94,6428.26,6394.97,11218.29,9967.98,11275.39,10968.07,10393.54,12443.53,12287.11,11686.97,12367.7,11847.02,22646.34,20775.66,22453.52,19804.94,21303.04,20626.98,23347.49,18802.37,21121.32,21293.93,93471.23,111816.25,103615.02,84207.98,108397.38,78021.37,185302.41,202516.81,154454.55
